,CO,O2,CO2,CO*,O*,*,time,k
29,0.032775189931111184,0.028028064874639554,0.0006719203967707299,0.43789379545140134,0.6745539053779451,28.88757229917061,0.061,
30,0.030288917898136765,0.026409273871650246,0.0009590886096180365,0.516203410850285,0.8050200902840055,28.678796498865594,0.071,
31,0.027675492471153123,0.024612090971601438,0.001263737479642628,0.5850114413247085,0.9237690225017577,28.491239536173417,0.081,
32,0.025215149642876456,0.022826442518187256,0.0015743194379616258,0.6450192909908041,1.0314861299224216,28.323514579086808,0.091,
33,0.018673990968029523,0.016070270093957898,0.00285875650702533,0.8361750317957997,1.389379321786729,27.774465646417507,0.141,
34,0.013595104546636224,0.010677822857976188,0.0037816008523474253,0.9352429902272396,1.6060609621266855,27.45871604764611,0.191,
35,0.010833622865692661,0.007222720565135691,0.00437476729883166,0.9861872626545292,1.7385412735790626,27.275291463764987,0.241,
36,0.010071590301743285,0.004716706914636784,0.00479409633171493,1.0257760800435662,1.8159713127900121,27.158272607165,0.291,
37,0.010052341352490201,0.003134524740630954,0.005538068334786583,1.1089259998129815,1.9145954427363403,26.97649855744926,0.391,
38,0.00761209618415812,0.0012492258583268665,0.005520633590959017,1.1039082060060106,1.9175400993028189,26.978571694686845,0.491,
39,0.007157028961308424,0.0012138832912061983,0.005504292947378896,1.0948141963808014,1.927605762297147,26.977600041314815,0.591,
40,0.007283995654743791,0.0016672886991983436,0.0056719961213947834,1.1005818570563581,1.9690195383025053,26.93041860463099,0.691,
41,0.004075891552371498,0.0011901490363016613,0.005134701222294298,1.0023902699263754,1.9711048439093917,27.026524886151176,0.791,
42,0.004438700482439342,0.0014923866366109647,0.004876374185597733,0.9404931138526885,2.0000099652243244,27.059516920909928,0.891,
43,0.005328651019331624,6.510547450906477e-05,0.004661444300816053,0.9167057405563234,1.9693664055566444,27.113947853876887,0.991,
44,0.004969017742581551,0.00045282656881653,0.004496269274082289,0.8903587742927792,1.960830086230535,27.148831139466537,1.091,
45,0.0030108271523985467,0.00048389978099366545,0.00400816551498447,0.8062569140397569,1.9445968764890298,27.249166209461066,1.191,
46,0.0005389409315621786,1.9495186157958916e-06,0.0031276018433496304,0.6557572353315212,1.8933615349395443,27.450901229721694,1.291,
47,0.0005285675229116327,-9.887053087697333e-09,0.002450265562731541,0.5328139378664855,1.8480379801316456,27.619168081993173,1.391,
48,-9.949611294578236e-09,-9.880301850998636e-09,0.001829935011410239,0.41305601786874413,1.801796084616248,27.78516789750631,1.491,
49,0.0010366168042926804,0.00045426272917654904,0.0015777652121872767,0.35822937544379346,1.7987327553535986,27.843057869192457,1.591,
50,0.0011497179331359936,0.00023389192004362463,0.0013856315722454737,0.31758873951458183,1.7883710661850774,27.89406019429019,1.691,
51,0.002490122071631905,-9.821367103757936e-09,0.001423453003668638,0.3284555425748634,1.776523130546942,27.895041326868043,1.791,
52,0.004002834965471527,-9.930083127995084e-09,0.0016903441292812097,0.3885919696331788,1.7755771504186866,27.835850879936526,1.891,
53,0.0018824733563767998,0.00020084211161171421,0.0015998399869043254,0.36946114473043196,1.770596226260982,27.85996262899843,1.991,
54,0.0030991763370524865,-9.969370232409058e-09,0.0016797957522856014,0.39002065289081467,1.7598441088808663,27.850155238218168,2.091,
55,0.004415365839127727,-9.868178011421066e-09,0.0019738173194611647,0.455263405401882,1.7628574177596128,27.781899176828354,2.191,
56,0.004431266409578102,0.000536310431408026,0.0022793987491940668,0.5133284101532295,1.7939343914959973,27.69275719834062,2.291,
57,0.003273679827527729,0.00026235557347101165,0.002320982057364026,0.5204728667080049,1.7998866598019962,27.67966047347985,2.391,
58,0.002807017257788453,-9.820030142061276e-09,0.002267811922911449,0.5116980508570358,1.7910854470507327,27.69723650208353,2.491,
59,0.003436561926303274,0.0008503641577991731,0.002277179831462569,0.51258386145515,1.794782291050482,27.692653847485666,2.505,
60,0.003959200720490928,0.0011836846587170505,0.002279002609896158,0.5128403132662721,1.7952286459245086,27.691951040800532,2.506,
61,0.004841484615104206,0.0018200534355469209,0.0022824773128235472,0.5133659745884837,1.7959609506611551,27.690693074741674,2.507,
62,0.006058766245251975,0.002760622904688915,0.0022882739570774286,0.514262242479767,1.7971168240457889,27.68864093346574,2.508,
63,0.007551249878520118,0.003956085412978556,0.0022969379731268185,0.5156101205238434,1.7988094138971948,27.685600465570246,2.509,
64,0.009251042167097913,0.005347542437686547,0.0023089032535094146,0.5174723707210737,1.8011275246073,27.68142010466291,2.51,
65,0.01107596088888225,0.006870918607194442,0.002324449657803962,0.5198858181263621,1.80413002218607,27.676004159678865,2.511,
66,0.012965649619254314,0.00847232829054782,0.0023437503569333036,0.522869630294524,1.8078518320394943,27.669298537657276,2.512,
67,0.014873649655310048,0.010109659655904523,0.002366881391909908,0.5264267486743766,1.8123064421722495,27.66128680914467,2.513,
68,0.01674741533245708,0.011743440611353363,0.0023938289760100954,0.5305445417929391,1.8174898119463039,27.65198564625207,2.514,
69,0.0185648024474189,0.013348160460100279,0.0024245533210029836,0.5352062584736658,1.8233886233718128,27.641425118145836,2.515,
70,0.020297819045618285,0.01490460304616587,0.0024589537937387226,0.5403845302101619,1.8299787178796054,27.629656751901532,2.516,
71,0.021927975108743072,0.016396814082623525,0.002496899296902564,0.5460469915601086,1.8372292378913475,27.61674377053984,2.517,
72,0.02344910034333571,0.0178158475920691,0.00253823781954891,0.5521583207059929,1.8451040410372193,27.60275763824807,2.518,
73,0.024850975785557342,0.019156224077339492,0.002582813862963018,0.5586825388014561,1.8535670099465544,27.587770451243287,2.519,
74,0.026143934194498487,0.0204142525053804,0.002630453821321924,0.565582417384812,1.862575671471851,27.571861911134615,2.52,
75,0.02732168172426002,0.021592382060163434,0.002681019999127784,0.5728259660072814,1.8720960255181986,27.5550980084658,2.521,
76,0.028391533874585116,0.02268536541069235,0.00273434673775526,0.5803786694396593,1.8820867687660545,27.537554561785566,2.522,
77,0.029358146001949473,0.023699804099661145,0.0027902744653870225,0.5882072875403774,1.8925095595551353,27.519303152895784,2.523,
78,0.03022585899753602,0.02463030998141078,0.0028486454411482914,0.5962806806036256,1.9033243422678352,27.50041497711983,2.524,
79,0.03099919923226611,0.025484802275476455,0.002909310176857445,0.6045692742021967,1.9144950108826109,27.480955714906504,2.525,
80,0.03168296800820427,0.0262654992110344,0.0029721316916553535,0.6130463695889407,1.9259879634455401,27.460985666956827,2.526,
81,0.03228974380441245,0.026974281067793367,0.0030369770255580233,0.6216875755392222,1.9377688482145514,27.440563576237537,2.527,
82,0.03281422488104897,0.027614295937548192,0.00310370438339821,0.6304672941108118,1.9498054826369295,27.419747223243597,2.528,
83,0.033264820281541714,0.028197850755086296,0.0031721757239068296,0.6393606340678943,1.9620695443760274,27.398589821547418,2.529,
84,0.033659831848544625,0.028723122237787245,0.0032422901697240526,0.6483506331414108,1.9745339698798245,27.3771353969701,2.53,
85,0.033988770672891265,0.02918995171461615,0.0033139237319916807,0.6574169683928269,1.987171861823727,27.355431169774782,2.531,
86,0.03471822220870992,0.031383651859440066,0.004089668128838568,0.7481365719080465,2.1199090167261736,27.131974411356822,2.541,
87,0.033403074515922046,0.03142097312296903,0.004904690634151213,0.8323828853847716,2.2492354756363815,26.9184016389696,2.551,
88,0.03129746608243087,0.030374617750926994,0.005722005802216022,0.9078570193507336,2.3708075163598776,26.721355464280432,2.561,
89,0.028956242909633743,0.028836500394640117,0.006516239992768489,0.9740177261841338,2.48301224522544,26.542990028580885,2.571,
90,0.02649715316983316,0.026893981750567248,0.007262282983861689,1.0305299440891547,2.5844963649144184,26.384993690987468,2.581,
91,0.024397333815822174,0.02503642560630567,0.007959672678117393,1.0791030106031732,2.6764415036222693,26.244475485765598,2.591,
92,0.015895856301054282,0.01716582561627012,0.009795626020427483,1.1698142266750349,2.9537593644417193,25.876446408871377,2.641,
93,0.011573212739831728,0.0111535977575481,0.010606216309612717,1.1887592586337,3.105769620543356,25.705491120811075,2.691,
94,0.008875107791537022,0.007357244458789372,0.01073646043566154,1.1683913093497862,3.1842654556794554,25.647363234955986,2.741,
95,0.007401929541920422,0.004662944750406377,0.010484087114613292,1.1313305017020217,3.2132889763112726,25.655400521971927,2.791,
96,0.005428817941711003,0.0016757872084468585,0.009254410138545449,1.0248666264114836,3.1681616249512907,25.806991748622448,2.891,
97,0.0047948106617264835,0.0008208337840196739,0.008166441966302528,0.93264984226168,3.108419406362443,25.9589507513611,2.991,
98,0.004520569590352616,0.0007268731846454757,0.0073843050248535,0.8628408350737511,3.0647373121068417,26.072441852810453,3.091,
99,0.002905135021641797,0.0010788077054798108,0.006375371607159016,0.7585671337171115,3.039658147590148,26.201794718683782,3.191,
100,0.0038420768572891245,0.0006604149074189145,0.005921943979759758,0.7139016866411876,3.0158268469025766,26.270291466450193,3.291,
101,0.003128154357159333,0.0007455291080402188,0.005410771880360245,0.659044493063218,3.00077504171604,26.340200465211787,3.391,
102,0.0036049956402201553,0.0009149705971649951,0.005237477440489321,0.6376399608493658,3.0058852536040837,26.356494785534686,3.491,
103,0.0031211484612166437,0.0003966401515670359,0.004915031144204512,0.6043301740009486,2.987903498039922,26.407786327947264,3.591,
104,0.0013464872318183611,-9.760767028212747e-09,0.004090649985148526,0.5156450846022697,2.9438280513489765,26.540546864039793,3.691,
105,0.001727501211114068,-7.704315952065513e-09,0.0035840548113398782,0.460162787684511,2.9097735594191576,26.630083652884462,3.791,
106,0.0010044679542753076,0.0005892778633182656,0.003052838827900833,0.3946309789380956,2.9052907525901603,26.70009826846133,3.891,
107,0.000687506759464133,0.0005132559205358792,0.0025419188293695563,0.3309957960317087,2.8992188522915057,26.769805351664917,3.991,
108,0.0017307060382103965,0.0007354383437793773,0.002464125037317898,0.31894201591321697,2.9157297369640864,26.765348247110825,4.091,
109,0.0013289056268207852,0.00014527385278058922,0.0022627303324665826,0.2948601507792393,2.903879180338853,26.80128066887004,4.191,
110,0.0008946130339446333,-9.941200920474814e-09,0.001948536256843859,0.2571465810212965,2.8804993329958006,26.86237408597249,4.291,
111,0.00024466475285436567,-9.95603536580654e-09,0.0015193787580534196,0.2035370404414366,2.8545201314147577,26.94196282813266,4.391,
112,0.00014232223007706863,-9.934360218000615e-09,0.0011763635452888411,0.15949806207904335,2.8338691581921283,27.006652779717687,4.491,
113,0.0001937501160610266,-9.92095184571489e-09,0.0009155780785598981,0.12544359798655147,2.815336863336601,27.05923953866498,4.591,
114,0.0013652711697794459,-7.21267529427274e-09,0.0010513219409923472,0.1440680108069993,2.8116934106645943,27.044258578516544,4.691,
115,0.002058202524510776,-9.956183949595404e-09,0.0013256240074225256,0.18135670866905873,2.8091209333546736,27.009542357964406,4.791,
116,0.0015730116471772348,-9.931915481663742e-09,0.0014257080865668018,0.19537587329893422,2.802823157999855,27.001820968688623,4.891,
117,0.0006019231081494608,-9.950160710331717e-09,0.0012457381876655748,0.1720308941680388,2.7890205706058455,27.03896853521353,4.991,
118,0.002001681104304766,0.0010588633984833268,0.0012797375750833292,0.17625036174208117,2.7945274171577257,27.029242221087607,5.005,
119,0.002411607522919027,0.0013799236653170722,0.001283205625093973,0.17668212364440514,2.7950536027064823,27.02828427363652,5.006,
120,0.0031909393250831126,0.0020019948455284394,0.001288628761283791,0.17735990669093468,2.795835497331133,27.026824595965348,5.007,
121,0.004310122057816541,0.002923091301908936,0.0012968634310695213,0.17839008771014037,2.796996214711868,27.024633697565402,5.008,
122,0.00570888757702661,0.004098993244733889,0.0013086100795658188,0.17985854501051657,2.7986394272174797,27.02152202775941,5.009,
123,0.00730309161961582,0.0054705323522601735,0.0013243873908681226,0.18182704245424228,2.8008472497052295,27.017345707827925,5.01,
124,0.009012600854411662,0.006971689323166804,0.0013444882759393632,0.18432791427396933,2.803670343391513,27.012021742321917,5.011,
125,0.010785261185890424,0.00854758526274346,0.0013690988011238582,0.18737933880254581,2.8071384046194754,27.00550225656538,5.012,
126,0.012567200838967731,0.01015607545053302,0.0013982899188952785,0.19098394002030095,2.8112651230022614,26.997770936964837,5.013,
127,0.014319611985883574,0.011762161319219486,0.001432009986815407,0.19512821687222517,2.8160455822457036,26.988846200869464,5.014,
128,0.01600233125312479,0.013349162495195417,0.0014701466560414881,0.19978982300934053,2.821472319614863,26.978757857363192,5.015,
129,0.017600935935224934,0.01488735047341141,0.0015125294586503506,0.20493931196566495,2.8275222162890596,26.96755847173268,5.016,
130,0.01910405591166256,0.016363420185968005,0.001558992448038365,0.21054761310070105,2.834170373305597,26.955302013581104,5.017,
131,0.020508820221572223,0.017766572845507998,0.0016093444450734707,0.21658274476639758,2.841385028913254,26.942052226307737,5.018,
132,0.021803149963866876,0.019087128016780402,0.0016633538791779826,0.2230079138418923,2.8491294453055453,26.927882640839936,5.019,
133,0.02299300661356361,0.02033679279267416,0.0017208258157454233,0.22979074376294248,2.8573744565076136,26.912854799716815,5.02,
134,0.024074747594391346,0.021505376785002993,0.0017815218136801063,0.2368942903953399,2.866083050317312,26.89704265927472,5.021,
135,0.025055713915793427,0.022589940432803518,0.0018452328173217054,0.24428599659084874,2.8752187686714015,26.880515234725138,5.022,
136,0.025933593063651544,0.023595211522113208,0.001911730057464119,0.2519313347448979,2.8847461986961838,26.863342466546293,5.023,
137,0.026715034125399273,0.02452792324043626,0.0019808127922091227,0.2597996876017269,2.894634611904411,26.84558570048122,5.024,
138,0.027410321785688436,0.025381578336151546,0.0020522976284379846,0.2678637675075678,2.904850214984427,26.827306017495363,5.025,
139,0.028021546764128717,0.026162255627842797,0.002126001917014416,0.2760968954345841,2.9153619383431706,26.808561166209618,5.026,
140,0.028561583744411777,0.026879025115900942,0.002201749191153909,0.2844738851730116,2.926139853382984,26.78940626143136,5.027,
141,0.029040199198110996,0.02753023735769724,0.0022794208061765117,0.29297721605760746,2.9371576664038432,26.76988511752592,5.028,
142,0.029452536200579128,0.02811769605531159,0.0023588635402171047,0.30158583345363266,2.9483882102263745,26.75004595630738,5.029,
143,0.029805310630831205,0.02864846340895036,0.00243993616507274,0.3102806052862136,2.959807153761106,26.72993224094005,5.03,
144,0.030100734091970324,0.029122711542321517,0.00252247647328442,0.3190408264222986,2.9713880364141887,26.7095911371509,5.031,
145,0.030944320319076738,0.03146823097438252,0.0034053318238970753,0.40715261032174466,3.0938959485224244,26.498971441143215,5.041,
146,0.029835352951439725,0.031667955549643204,0.004315591440746239,0.48917306209207184,3.213916898361073,26.296930039533947,5.051,
147,0.02798519865292685,0.030738080555338543,0.005214177897212914,0.5628334309506067,3.3271272194303387,26.110059349606146,5.061,
148,0.025794992535261022,0.029221396494064286,0.0060726858583687385,0.6273214200589301,3.431720159828972,25.94097842009919,5.071,
149,0.023721497390778622,0.027420207877386592,0.006878784506924378,0.6833354063549802,3.5270852699139517,25.789599323717578,5.081,
150,0.0216787442239615,0.025462677232238468,0.007617082199011932,0.7310651930796832,3.6129374269574,25.65601737994943,5.091,
151,0.015598015648209885,0.01770075671302428,0.009921465738472659,0.8593804806428724,3.880665922410974,25.259973596929754,5.141,
152,0.010626210394540946,0.011815825792576923,0.010923459291514264,0.8972495398415619,4.0313852671016654,25.071385193043284,5.191,
153,0.00764421374635026,0.007834126199465647,0.011054116327413004,0.8862424818667585,4.108517912246356,25.005259605876308,5.241,
154,0.005903375336464289,0.005145519629808793,0.01069803873003425,0.8516386248073183,4.139074561877835,25.009306813307177,5.291,
155,0.006632618870183372,0.0031455326437353644,0.010884660819789548,0.8573812418655269,4.170606219209778,24.972032538917027,5.391,
156,0.00473957263490295,0.00251032324620987,0.010295307695198435,0.809888215954855,4.18664450907158,25.003487274971718,5.491,
157,0.004123739254791148,0.0025789835522585084,0.009817741405302711,0.765957446490506,4.223732032638652,25.01033052086317,5.591,
158,0.0035741390500156653,0.0013722167764318063,0.009152203586509011,0.7173292768057163,4.221458437918262,25.061232285268353,5.691,
159,0.00263140048834919,0.0016893174330823353,0.008311584654493514,0.6514446704243759,4.2380680513912585,25.110507278170875,5.791,
160,0.0011775632899818532,0.0009364811457171063,0.006863109422879484,0.5453372128560603,4.221384649973351,25.233298137157096,5.891,
161,0.0006775494227802551,0.0007613676529256068,0.005519624350023264,0.4444956298721236,4.204281577675864,25.35124279243852,5.991,
162,-9.67382684292824e-09,0.0008937640821699716,0.004191214065958087,0.341021764160152,4.197402426324187,25.461595809502167,6.091,
163,0.0001739930761925199,0.0008495058847227407,0.0032623770657768452,0.2669027387673597,4.198479680244064,25.534637580975087,6.191,
164,-9.890901249568614e-09,0.001065520571681499,0.0024697050292925237,0.20215388726257297,4.212924123139208,25.584941989583275,6.291,
165,0.0004458735367624051,0.0005897567790532819,0.002057314467231475,0.16865539386370915,4.2163811237670545,25.61498348235429,6.391,
166,0.0009805321021835022,0.0007337827211171193,0.0020332287416246603,0.16573204008453998,4.235237797941151,25.599050161959365,6.491,
167,0.0020167721465470076,0.0007399403084017155,0.002556200166066946,0.20580341716339076,4.264613453137142,25.529603129683068,6.591,
168,0.0027038593103013158,0.0014155749520485337,0.003414273238102151,0.2682277465389119,4.327653797425633,25.40413845601906,6.691,
169,0.0020476361714969744,0.000943818117036057,0.0037929077752139467,0.2939923902982002,4.36462627902382,25.341401330661583,6.791,
170,-9.967448038219336e-09,0.0011923700403242063,0.0029642767183023838,0.22926661571515414,4.388301456776122,25.382451927492326,6.891,
171,-9.977336545781408e-09,0.001647185267587039,0.002331212587014241,0.17846100736946216,4.435030194960051,25.386528797652634,6.991,
172,8.464738502960379e-05,0.00015738497071079638,0.001870840034399472,0.14386924222474706,4.429072245188922,25.427078512568478,7.091,
173,-9.981745182413203e-09,-9.696010805669575e-09,0.001332075583241308,0.1034554776269638,4.407071598419372,25.489492923935085,7.191,
174,-9.982014892676508e-09,-9.948301037618364e-09,0.0008586293661502426,0.06736915071874808,4.382975692203922,25.54967515705948,7.291,
175,-9.971800990243907e-09,-9.972531230135497e-09,0.0004951759204004026,0.03919218167195668,4.361774172182776,25.59905364612742,7.391,
176,-9.9828236888195e-09,-9.960909185138608e-09,0.00018250791462287176,0.01457170639491724,4.339747165316939,25.64570112827029,7.491,
177,0.000927010790674178,0.0011124745696707479,0.00022815583580617122,0.01818025989048471,4.34513573048056,25.6367040096111,7.505,
178,0.0013584726193237304,0.0014409963897459967,0.0002333749050669448,0.018592532810775567,4.345642877696503,25.63578458947487,7.506,
179,0.0021359564655981716,0.002083559944356212,0.00024191493996508223,0.019267401219107378,4.3463749002007175,25.63437769856232,7.507,
180,0.0032230106481798667,0.0030249507812930817,0.00025506841808135584,0.020306548403064534,4.34743599279026,25.63227745878882,7.508,
181,0.004553947477334393,0.004223931945999871,0.00027383871982619457,0.021788243985076904,4.348915504488395,25.629316251508676,7.509,
182,0.006059460727542168,0.005619115384195554,0.00029895012968582976,0.023767995926355284,4.350881699306163,25.625370304749627,7.51,
183,0.007666201975569555,0.007159647929485426,0.0003308285943412889,0.026276908883586806,4.353385892964286,25.620357198134272,7.511,
184,0.009323821886450041,0.008782112289029495,0.0003696958654603294,0.029329198064980584,4.356455936823582,25.614234865093586,7.512,
185,0.010971108787806386,0.010443750772079236,0.00041552780489191604,0.032918909365897454,4.360105528745073,25.606995561871173,7.513,
186,0.012585117893099714,0.012106605771128796,0.0004682326643133649,0.0370341507088505,4.364335631313332,25.59865021795996,7.514,
187,0.01413733981249441,0.013741188860667374,0.0005275945246649925,0.041652783856838044,4.369135790182838,25.58923142594246,7.515,
188,0.015603869124974582,0.01533471127602956,0.0005932766092301334,0.046742840886794174,4.374489585747159,25.578787573348187,7.516,
189,0.016978788477550653,0.01686998247679015,0.000664957266110384,0.05227337030358489,4.380376787162455,25.567369842516097,7.517,
190,0.018243562793376345,0.01833107613521306,0.0007421986902695242,0.05820441146274484,4.38676876860712,25.55504681991227,7.518,
191,0.01941131730152034,0.01972681044879583,0.0008246368963263309,0.06450181731095075,4.393641144711469,25.541877037959715,7.519,
192,0.020475539455881823,0.02103540558788974,0.0009118857493323124,0.07113006319520819,4.400961842640396,25.52792809414653,7.52,
193,0.02144131567885563,0.022259544126291338,0.0010035920835721759,0.07805646963041336,4.40870076999544,25.513262760356277,7.521,
194,0.022318180376460686,0.023401970772156132,0.0010994232707399049,0.08525033901308796,4.416827276576941,25.4979423843921,7.522,
195,0.02310210342851227,0.02446307247314946,0.0011990153136373963,0.09267900997336058,4.425310528854019,25.48203046115475,7.523,
196,0.023803334453481817,0.025450384827691075,0.0013020594179508434,0.10031446050308683,4.434123474160805,25.465582065318237,7.524,
197,0.02442316903234727,0.02636402645052235,0.001408248825075758,0.10812931427647328,4.443239341107995,25.448651344597653,7.525,
198,0.024967598900826192,0.027200634317766446,0.0015172690267956292,0.11609626786453296,4.45262787069955,25.431295861418032,7.526,
199,0.02543635236027955,0.027963022607830554,0.0016288373812032976,0.12419087400445725,4.462263018423996,25.413566107553667,7.527,
200,0.025838341850473446,0.028648422028455467,0.001742673729450726,0.13238958654947358,4.472115216211748,25.395515197220902,7.528,
201,0.02618712589195795,0.029272217571036745,0.0018585711749409626,0.14067466967639045,4.482161730142924,25.37718360016282,7.529,
202,0.026486166552156527,0.029840344441168752,0.0019763336397438927,0.14902957165720912,4.492382154089299,25.35860827423561,7.53,
203,0.026732320978617198,0.030355453861682497,0.00209573534608653,0.15743596227079235,4.5027566951790385,25.33982734253229,7.531,
204,0.027336807999361938,0.032793648291609724,0.003333237563659145,0.2407575370306062,4.612167271792115,25.147095191159394,7.541,
205,0.026215039985116474,0.033158904578070456,0.0045637235039742065,0.31741923866104027,4.719757404299441,24.962843357021345,7.551,
206,0.024542296781232507,0.03227055127177251,0.005746909279317273,0.3859613824521026,4.821483953702846,24.792574663826876,7.561,
207,0.022605742477566984,0.03082032723879905,0.0068518324674357815,0.4457450884726187,4.915812899611526,24.638462011897975,7.571,
208,0.020775259762046236,0.028956133219382365,0.007870217563826777,0.49757804842364106,5.001822799457287,24.50061915210119,7.581,
209,0.018963387255444556,0.02703176889752717,0.008789019450584025,0.5417132145035805,5.079698890603454,24.37860789487567,7.591,
210,0.013140682439436427,0.018426528786064846,0.011353672161220263,0.6505590313504047,5.312160300065682,24.037300668563706,7.641,
211,0.009013857165056195,0.011934088094560492,0.012351749951561315,0.6830198197783331,5.434034398558067,23.882965781640483,7.691,
212,0.006298601381057617,0.007866966736495012,0.012295395769678275,0.670253365870743,5.491611406045051,23.838155228064,7.741,
213,0.004727919995831599,0.005085972844610302,0.011716936852697183,0.6375005881833156,5.509145717812656,23.853373693983823,7.791,
214,0.003546221642802691,0.002067702453428682,0.010300594916353371,0.5692841523029739,5.47170591032222,23.959029937348777,7.891,
215,0.0021280002350736378,0.00044333427472547727,0.008379359764213631,0.47654656203719437,5.393498561269924,24.129974876666854,7.991,
216,0.0024452961142761164,0.0001620337277183876,0.0074202659549162395,0.43074850160303185,5.331351354687116,24.237920143683827,8.091,
217,0.002283458435133659,-9.86228616024835e-09,0.0067438774723387745,0.39828767854340674,5.277615143616235,24.324117177817243,8.191,
218,0.0009542977041007816,0.0005954074338607471,0.00549309941625604,0.3287313340339171,5.250045867622353,24.421242798317703,8.291,
219,0.0013178957641259118,0.0002931100719225988,0.00485767742076022,0.2935540714153423,5.224830749143293,24.48163517941534,8.391,
220,0.0017442742734411578,0.0005486193791161369,0.00476959949613598,0.2886258924188155,5.221293373724025,24.490100733831135,8.491,
221,0.0022407743525973117,0.0008466243503649045,0.005157954640788841,0.31008828112502845,5.23886900446014,24.451062714391714,8.591,
222,0.0022954855862103167,0.0003565504394793897,0.00552720638073687,0.3316019968041183,5.239981556966551,24.428436446203307,8.691,
223,0.002272562194718755,0.0009615569362530456,0.005944695246700508,0.3532922018240922,5.268183530127452,24.37854426801952,8.791,
224,0.0015319977784430253,0.0001099090687055242,0.005704235155272513,0.3403072459796915,5.257970197235934,24.401742556755437,8.891,
225,0.0015627627051902344,0.00015838346647412742,0.005578461355084771,0.3334247678937717,5.253192529508291,24.41340270257191,8.991,
226,0.0019330143564429858,0.00020139953809913933,0.005785188119992953,0.34520075971664876,5.255812873456043,24.399006366804194,9.091,
