,CO,O2,CO2,CO*,O*,*,time,k
0,1e-05,1e-05,1e-05,1e-05,1e-05,30.0,0.005,10.39608978931337
1,0.0007419669056529523,0.0005255919032181079,7.065782568864797e-10,0.00025747818540737105,0.0002885738620286884,29.999473947952563,0.006,1.0087055607091564
2,0.0017934356501848115,0.0013135969993109476,2.2558723417062172e-09,0.0008217009883090791,0.000949643108741542,29.998248655902948,0.007,0.2772032183894583
3,0.0031538272370006362,0.002377523777798411,1.0509309077514343e-08,0.001809550863537977,0.00214166859271748,29.996068780543744,0.008,85443.62776531262
4,0.004766517481852422,0.0036823699719849895,3.5187012081072164e-08,0.0032986955517726587,0.003983981240171355,29.992737323208054,0.009,35672.24390465817
5,0.006564683187306274,0.005172455960361118,9.378644180550296e-08,0.005347188280929766,0.006569164629960513,29.98810364708911,0.01,21.70507130569684
6,0.008487479007057496,0.006793977099833586,2.124041120258237e-07,0.007992781326566441,0.009961379882074291,29.982065838791357,0.011,
7,0.01046787450598597,0.008489170769129934,4.2605690070745364e-07,0.011251750127853897,0.014195120000019107,29.974573129872127,0.012,
8,0.01245786350261096,0.010217012904254759,7.783436878308626e-07,0.015125728560560554,0.019284462000259395,29.965609809439176,0.013,
9,0.014416967037354168,0.01194272115954176,1.320481814016745e-06,0.019604920604667668,0.025227069753170784,29.95518800964216,0.014,
10,0.01631252990137401,0.013635722305907386,2.1096266107432992e-06,0.024669523108815143,0.032005322254362985,29.94334515463682,0.015,
11,0.018121879284147595,0.015276799531793943,3.2066004375253833e-06,0.030289500488222217,0.039588683323818374,29.930141816187955,0.016,
12,0.01982694083587963,0.016852154860470824,4.675372251866574e-06,0.03643295582403527,0.04794339172342965,29.91564365245253,0.017,
13,0.021419265163759953,0.018351417239987084,6.580537596749085e-06,0.043064377823602236,0.05702946701623315,29.899926155160163,0.018,
14,0.02289440429064972,0.01976399113745887,8.984873521910593e-06,0.050143945868151435,0.06679871817543419,29.88307733595641,0.019,
15,0.024251013952435275,0.021087626439427964,1.1950279775506027e-05,0.05763516742604151,0.07720560125764402,29.86517923131631,0.02,
16,0.025490102262839227,0.02232114564227741,1.5535411853640408e-05,0.06550122675019855,0.08820340619644891,29.84631536705335,0.021,
