,0,1,2,3,4,5
0.005,0.010405912165843342,0.007860070255611579,0.0008967275351139782,-0.16265252484611922,0.8789295492601602,29.797964271516893
0.006,0.0032376699840271344,0.001371424550592406,0.0007246345150957611,0.17217556652811236,-0.0063829521026807666,29.6705374778347
0.007,0.0074799976303999965,0.005390035472207997,-0.0003623383407438783,-0.09528843544970583,-0.1375154867898968,30.10572434007877
0.008,0.015975587784011182,-1.665102212004008e-05,-0.0017891427862505684,0.051995969199607986,-0.1614470238069212,30.347386694700607
0.009,0.015480597623367683,0.00658974112601364,0.0005807364988623825,-0.14288695246490538,-0.8685979415606405,30.082466746645448
0.01,0.0011492141452021862,-0.002870505077121905,0.0006262491178173796,-0.11198861588402624,-0.07473234330082752,30.29586091622047
0.011,0.014019709586311421,0.018799192464569972,-0.0007750675331219049,0.09673537484424488,0.12710321869728747,29.52008947788933
0.012,0.00971988905581169,0.008935218904593444,-0.0003563237929964877,0.1850628684646961,0.503046234612418,29.22121494452771
0.013,0.011917523865072607,0.0072020352116792564,-0.0015327479211055903,-0.012533154147116747,0.4657122209124858,30.2166318238464
0.014,0.016688215657057907,0.0181826599627257,-0.000290709592432618,-0.235121578499542,-0.1617426377466387,30.37134290709913
0.015,0.016929427994007994,0.012607580031510269,-0.0025526865318009294,0.3988458074269892,-0.08861970683967507,29.959443861893035
0.016,0.026009067156130355,0.008644920406826587,0.00069801993850741,-0.11704934530612597,0.5673291354826782,30.748591789097617
0.017,0.023589231682289068,0.010330875795412222,-0.0015456017996761556,-0.23440351642855178,-0.020278147712011946,30.45589242920576
0.018,0.021349084944182292,0.025606446136419905,0.0004108117328055484,0.5329808124682373,-0.1636820335403771,31.536570119280846
0.019,0.02444377833027811,0.021466908038749007,-0.002296908186046953,-0.0073942830170206225,0.7267239398885692,29.72417888955352
0.02,0.024962170581500465,0.02308081709220936,-0.0009433997680682708,-0.19134307246254617,0.5766245597450753,29.204733462937636
0.021,0.032579638693791664,0.03249313155335276,-0.00014387288566314148,-0.038132067001009476,0.12107470212425796,29.340567078906556
0.022,0.023850479974229406,0.019009956797103177,-0.0026932864601715567,0.16550382554071544,-0.1463714799090303,29.423035190118725
0.023,0.027610610529184544,0.022772900018517728,0.00024810784736575446,0.14427450556513666,-0.7847548166817464,30.04306076145951
